student_id,week_start,monday_1_entry,monday_1,monday_1_exit,monday_2_entry,monday_2,monday_2_exit,monday_3_entry,monday_3,monday_3_exit,monday_4_entry,monday_4,monday_4_exit,monday_5_entry,monday_5,monday_5_exit,monday_end,tuesday_1_entry,tuesday_1,tuesday_1_exit,tuesday_2_entry,tuesday_2,tuesday_2_exit,tuesday_3_entry,tuesday_3,tuesday_3_exit,tuesday_4_entry,tuesday_4,tuesday_4_exit,tuesday_5_entry,tuesday_5,tuesday_5_exit,tuesday_end,wednesday_1_entry,wednesday_1,wednesday_1_exit,wednesday_2_entry,wednesday_2,wednesday_2_exit,wednesday_3_entry,wednesday_3,wednesday_3_exit,wednesday_4_entry,wednesday_4,wednesday_4_exit,wednesday_5_entry,wednesday_5,wednesday_5_exit,wednesday_end,thursday_1_entry,thursday_1,thursday_1_exit,thursday_2_entry,thursday_2,thursday_2_exit,thursday_3_entry,thursday_3,thursday_3_exit,thursday_4_entry,thursday_4,thursday_4_exit,thursday_5_entry,thursday_5,thursday_5_exit,thursday_end,friday_1_entry,friday_1,friday_1_exit,friday_2_entry,friday_2,friday_2_exit,friday_3_entry,friday_3,friday_3_exit,friday_4_entry,friday_4,friday_4_exit,friday_5_entry,friday_5,friday_5_exit,week_end
Person_818359638,155,NA,8,NA,Event_6663553,Event_6330979066,Event_8683731,NA,20,NA,NA,24,NA,NA,28,NA,156,NA,32,NA,NA,Event_56207,NA,NA,44,NA,Event_9694406,Event_0399645212,Event_8163356,NA,56,NA,170,NA,61,NA,NA,71,NA,NA,78,NA,Event_6412389,Event_8906096337,Event_9397753,NA,90,NA,184,Event_1179474,Event_9596515067,Event_1594341,NA,98,NA,Event_5105002,Event_9238644497,Event_0170969,NA,110,NA,NA,113,NA,198,NA,125,NA,Event_3349069,Event_3900908845,Event_7985829,NA,135,NA,NA,138,NA,Event_7294418,Event_9040714674,Event_8163356,212
Person_010935117,155,NA,2,NA,Event_1085382,Event_8039196502,Event_4817868,NA,15,NA,NA,18,NA,Event_9694406,Event_4990522668,Event_7554508,156,Event_7033897,Event_7225992431,Event_8639659,NA,Event_11657,NA,Event_3806475,Event_2376352800,Event_1921454,NA,55,NA,NA,59,NA,170,NA,65,NA,NA,72,NA,NA,73,NA,Event_6275387,Event_6104641334,Event_9277210,Event_8683731,Event_7676012163,Event_0452098,184,NA,92,NA,Event_4872607,Event_0750360884,Event_7363870,NA,105,NA,NA,107,NA,Event_7294418,Event_9773875551,Event_7554508,198,Event_0915018,Event_8875613329,Event_1196842,Event_2768788,Event_0465016172,Event_8451414,Event_3806475,Event_5201784690,Event_1921454,NA,147,NA,NA,148,NA,212
Person_843957248,151,NA,1,NA,Event_6663553,Event_9199231492,Event_8683731,Event_0170969,Event_4978831211,Event_2115962,NA,25,NA,NA,28,NA,152,NA,32,NA,NA,Event_32622,NA,Event_0057744,Event_5743163262,Event_6533657,Event_4202693,Event_7128549044,Event_0282006,NA,52,NA,166,NA,64,NA,NA,71,NA,Event_6663553,Event_2925794854,Event_8683731,NA,83,NA,NA,86,NA,180,NA,94,NA,NA,99,NA,NA,102,NA,Event_5105002,Event_1499738335,Event_0170969,Event_6948137,Event_8410776382,Event_7599275,194,Event_7142444,Event_9375159593,Event_5105002,Event_4202693,Event_0258864754,Event_0282006,NA,139,NA,NA,142,NA,NA,149,NA,208
Person_470317056,163,NA,12,NA,Event_8639659,Event_7739183771,Event_8252526,Event_6131566,Event_3474688131,Event_5208649,NA,Event_94721,NA,Event_4234200,Event_0716663926,Event_3398995,164,NA,34,NA,NA,42,NA,Event_8639659,Event_6179153639,Event_8252526,NA,53,NA,NA,59,NA,178,NA,63,NA,NA,68,NA,NA,73,NA,NA,77,NA,Event_6565454,Event_4742968019,Event_6351806,192,NA,91,NA,NA,95,NA,Event_0769366,Event_9091357317,Event_5812832,Event_8252526,Event_5260044350,Event_2711075,Event_2115962,Event_4812294239,Event_7814792,206,NA,121,NA,NA,125,NA,NA,127,NA,NA,131,NA,Event_8639659,Event_6745710417,Event_8252526,220
Person_162185776,151,Event_1962315,Event_9326613594,Event_4786226,NA,8,NA,NA,10,NA,Event_7305354,Event_0164271277,Event_5310418,NA,Event_5335467183,NA,152,NA,32,NA,Event_6956541,Event_2020915083,Event_7679381,NA,48,NA,NA,53,NA,NA,Event_75032,NA,166,NA,63,NA,NA,65,NA,Event_4786226,Event_9157699580,Event_5105002,Event_5436366,Event_9459229511,Event_9277210,Event_0170969,Event_2658953763,Event_5067277,180,Event_1962315,Event_4100905345,Event_4786226,NA,97,NA,NA,100,NA,Event_6663553,Event_3733151722,Event_4993804,Event_1948176,Event_5378567158,Event_9000052,194,NA,124,NA,Event_4872607,Event_6339077823,Event_9387219,NA,136,NA,NA,146,NA,NA,148,NA,208
Person_455046065,157,Event_0249277,Event_0390179727,Event_5105002,Event_6533657,Event_3528508605,Event_4884624,Event_3806475,Event_6290239416,Event_1921454,NA,25,NA,NA,29,NA,158,NA,33,NA,Event_5290456,Event_2749353786,Event_6956541,Event_5774716,Event_1632406501,Event_6663553,NA,Event_70892,NA,NA,54,NA,172,NA,62,NA,NA,64,NA,Event_8283330,Event_2938378275,Event_9387219,Event_0095816,Event_5367820986,Event_6565454,Event_8252526,Event_3243720787,Event_4679728,186,NA,97,NA,Event_2466970,Event_2647523301,Event_6533657,NA,Event_0555208431,NA,Event_0170969,Event_6123897365,Event_3191909,Event_6800652,Event_4270198602,Event_6814432,200,Event_1179474,Event_4238839265,Event_1594341,NA,126,NA,Event_1686614,Event_5970616516,Event_6533657,NA,133,NA,NA,150,NA,214
Person_687763581,161,NA,2,NA,NA,11,NA,Event_5405830,Event_9854614429,Event_0282006,NA,23,NA,Event_2711075,Event_6228707305,Event_6800652,162,NA,33,NA,Event_4872607,Event_9824215551,Event_7363870,NA,45,NA,Event_6565454,Event_1763626226,Event_6351806,NA,59,NA,176,NA,65,NA,NA,70,NA,Event_7555800,Event_5277575428,Event_3806475,Event_3994645,Event_8258216412,Event_1384015,NA,89,NA,190,Event_5209083,Event_9651111395,Event_9765752,Event_0666523,Event_1671095628,Event_8252526,NA,109,NA,NA,114,NA,Event_2847241,Event_2610990648,Event_0452098,204,NA,123,NA,Event_8212993,Event_8076652274,Event_1975292,NA,Event_09031,NA,NA,142,NA,NA,146,NA,218
Person_728742359,153,NA,Event_46333,NA,NA,11,NA,Event_8252526,Event_2485433699,Event_2711075,NA,26,NA,NA,29,NA,154,NA,33,NA,NA,36,NA,Event_4872607,Event_5937643547,Event_0133943,Event_6533657,Event_7094763577,Event_4884624,NA,51,NA,168,NA,65,NA,Event_4553144,Event_7776105825,Event_2157803,Event_4418215,Event_9236626021,Event_7737766,NA,81,NA,NA,87,NA,182,NA,92,NA,Event_3170946,Event_0750138900,Event_4553144,NA,104,NA,NA,107,NA,Event_3806475,Event_8651934524,Event_2164736,196,Event_4872607,Event_3412798507,Event_0133943,Event_6533657,Event_6868111025,Event_4884624,NA,142,NA,NA,146,NA,NA,148,NA,210
Person_099688872,161,NA,2,NA,NA,4,NA,NA,7,NA,NA,21,NA,Event_2115962,Event_9347750602,Event_5067277,162,Event_2824754,Event_1966582703,Event_7033897,Event_4872607,Event_9908098563,Event_9524471,NA,43,NA,Event_8525553,Event_8721707335,Event_2970306,Event_0366551,Event_3656122260,Event_3994645,176,NA,66,NA,NA,73,NA,NA,76,NA,Event_0170969,Event_6690590770,Event_2115962,NA,Event_04604,NA,190,Event_6847067,Event_4020833138,Event_7033897,NA,99,NA,NA,104,NA,Event_2115962,Event_9117807071,Event_5067277,Event_4227566,Event_7249259958,Event_3377577,204,Event_3786642,Event_2798888853,Event_7543701,Event_5774716,Event_0426472724,Event_8480746,NA,130,NA,NA,136,NA,Event_0366551,Event_6814298807,Event_3994645,218
Person_284557089,159,NA,2,NA,NA,5,NA,Event_4786226,Event_9921238566,Event_5105002,Event_7679381,Event_3504357966,Event_6131566,Event_8683731,Event_4623547049,Event_6577580,160,Event_1179474,Event_5504730461,Event_5774716,Event_7425867,Event_9939587912,Event_7305354,NA,48,NA,NA,54,NA,NA,60,NA,174,NA,63,NA,NA,70,NA,NA,74,NA,NA,Event_51071,NA,NA,86,NA,188,NA,91,NA,Event_4169224,Event_4941700913,Event_9765752,Event_8639659,Event_3798526883,Event_8252526,Event_0170969,Event_3207426543,Event_3191909,Event_6800652,Event_8386653650,Event_6814432,202,Event_4266084,Event_7721352125,Event_7033897,NA,130,NA,NA,134,NA,NA,138,NA,NA,143,NA,216
Person_755213850,159,NA,Event_69122,NA,NA,4,NA,NA,16,NA,Event_8683731,Event_1431280539,Event_6577580,NA,26,NA,160,NA,32,NA,NA,34,NA,NA,Event_3146839345,NA,Event_4418215,Event_0529818401,Event_4187985,NA,60,NA,174,NA,68,NA,Event_8625106,Event_3812443317,Event_8451414,Event_5436366,Event_8934758271,Event_9277210,NA,83,NA,Event_9074216,Event_4014222039,Event_3642839,188,NA,93,NA,NA,97,NA,NA,108,NA,Event_0366551,Event_3652380289,Event_3699272,Event_6800652,Event_9932171053,Event_6814432,202,NA,123,NA,NA,125,NA,NA,127,NA,Event_0079672,Event_4539806872,Event_0831428,NA,146,NA,216
Person_875852901,151,Event_1686614,Event_2129080361,Event_6533657,NA,16,NA,NA,20,NA,NA,24,NA,Event_0161783,Event_0409311031,Event_4290377,152,Event_9190508,Event_3008695606,Event_7737766,NA,49,NA,NA,53,NA,NA,55,NA,NA,58,NA,166,NA,61,NA,NA,64,NA,NA,79,NA,NA,87,NA,Event_6800652,Event_8753038271,Event_6814432,180,NA,Event_88009,NA,Event_4553144,Event_8691639776,Event_2105760,Event_0249277,Event_9412972001,Event_0170969,Event_2115962,Event_8502730157,Event_6415503,Event_4227566,Event_9676407975,Event_4479855,194,NA,122,NA,NA,127,NA,Event_8029817,Event_4177054620,Event_1948176,NA,140,NA,NA,144,NA,208
Person_142598147,153,NA,5,NA,Event_1686614,Event_7971741482,Event_6533657,Event_7737766,Event_4327759816,Event_9517931,NA,29,NA,Event_4970095,Event_0984023164,Event_0877511,154,Event_1686614,Event_6331142374,Event_6533657,NA,46,NA,NA,49,NA,NA,55,NA,NA,58,NA,168,Event_4202693,Event_2646883675,Event_5405830,NA,74,NA,NA,79,NA,Event_2847241,Event_1004535549,Event_0452098,Event_4071287,Event_8394049044,Event_6907650,182,NA,Event_55535,NA,Event_5774716,Event_1708724763,Event_6663553,NA,108,NA,Event_9694406,Event_3234271704,Event_8163356,NA,120,NA,196,NA,125,NA,Event_4786226,Event_4974240060,Event_5105002,NA,135,NA,NA,142,NA,NA,150,NA,210
Person_355176464,155,Event_1962315,Event_1776940735,Event_4786226,NA,13,NA,Event_6275387,Event_3675913066,Event_9277210,NA,22,NA,NA,30,NA,156,Event_3305911,Event_0056767392,Event_5774716,Event_1088614,Event_7089350324,Event_7542602,NA,42,NA,Event_6663553,Event_6408751376,Event_4993804,NA,53,NA,170,NA,63,NA,Event_9611573,Event_1146895090,Event_4202693,NA,73,NA,NA,79,NA,NA,90,NA,184,NA,Event_7524225454,NA,NA,104,NA,NA,108,NA,NA,110,NA,NA,113,NA,198,Event_2824754,Event_7261705396,Event_7033897,Event_5774716,Event_1172611111,Event_8480746,NA,Event_43250,NA,Event_2105760,Event_0519739207,Event_1734115,NA,150,NA,212
Person_780561337,159,Event_3689147,Event_5252661924,Event_4169224,NA,10,NA,NA,19,NA,NA,23,NA,NA,27,NA,160,Event_9771338,Event_2518897335,Event_4553144,Event_4872607,Event_2520990897,Event_9524471,NA,40,NA,NA,Event_70892,NA,Event_0170969,Event_5686511657,Event_2115962,174,NA,64,NA,NA,69,NA,Event_5126327,Event_0409065681,Event_0161783,NA,90,NA,Event_4071287,Event_5124721413,Event_1909913,188,NA,Event_8745366101,NA,NA,98,NA,NA,110,NA,NA,118,NA,Event_2231185,Event_1539366426,Event_4479855,202,Event_9335836,Event_3464345568,Event_7470197,Event_5774716,Event_9889117514,Event_8480746,NA,138,NA,Event_0170969,Event_9428487006,Event_2115962,NA,145,NA,216
Person_109007018,155,Event_1179474,Event_5189742764,Event_5774716,NA,8,NA,Event_1795146,Event_5175329426,Event_9277210,NA,19,NA,NA,29,NA,156,NA,31,NA,Event_1085382,Event_6058992504,Event_4817868,NA,Event_11657,NA,NA,47,NA,Event_0282006,Event_6729346020,Event_0705966,170,NA,62,NA,Event_0666523,Event_0504009835,Event_8252526,NA,84,NA,NA,87,NA,NA,88,NA,184,Event_8375908,Event_0004034058,Event_3349069,Event_7679381,Event_7378288451,Event_6131566,Event_0366551,Event_4697068264,Event_5228554,NA,116,NA,NA,118,NA,198,Event_0692780,Event_3602498347,Event_8131365,NA,134,NA,NA,136,NA,Event_6131566,Event_1838374992,Event_5208649,NA,147,NA,212
Person_551280452,157,NA,6,NA,NA,14,NA,NA,21,NA,NA,24,NA,Event_3871731,Event_7516188077,Event_9000052,158,NA,35,NA,Event_4872607,Event_9824215551,Event_8557381,NA,45,NA,Event_9694406,Event_9962599859,Event_8482996,NA,60,NA,172,Event_7033897,Event_2227539791,Event_9697702,NA,70,NA,Event_8525553,Event_6989467430,Event_0283603,Event_3994645,Event_8258216412,Event_1384015,NA,88,NA,186,NA,92,NA,NA,96,NA,Event_5209083,Event_9651111395,Event_9765752,NA,109,NA,Event_9452028,Event_2115571873,Event_7554508,200,NA,125,NA,Event_8212993,Event_8076652274,Event_1975292,NA,Event_84360,NA,Event_1787682,Event_5904343285,Event_3696967,NA,150,NA,214
Person_356848229,151,NA,2,NA,NA,6,NA,Event_1085382,Event_0427460664,Event_0079672,Event_8639659,Event_4567543822,Event_8252526,NA,30,NA,152,NA,32,NA,NA,Event_1659113651,NA,NA,50,NA,NA,52,NA,NA,60,NA,166,Event_8085880,Event_5233054971,Event_8363200,NA,Event_50575,NA,NA,75,NA,NA,76,NA,NA,79,NA,180,NA,92,NA,Event_1088614,Event_7239431345,Event_9387219,Event_0769366,Event_5834720764,Event_5812832,Event_0660138,Event_8599775935,Event_4236500,NA,109,NA,194,NA,122,NA,NA,129,NA,NA,131,NA,NA,Event_5127054030,NA,NA,146,NA,208
Person_170745926,155,NA,2,NA,NA,11,NA,Event_4202693,Event_7670744836,Event_0282006,Event_5812832,Event_3818423608,Event_5999452,NA,25,NA,156,NA,36,NA,Event_1686614,Event_9836365317,Event_6533657,Event_7985829,Event_1177633028,Event_0660138,NA,49,NA,NA,53,NA,170,NA,Event_83102,NA,NA,64,NA,NA,73,NA,Event_0170969,Event_5077519232,Event_2115962,NA,89,NA,184,NA,95,NA,Event_8639659,Event_5604415351,Event_8252526,Event_8683731,Event_5588917463,Event_6577580,NA,111,NA,Event_0481538,Event_9536428787,Event_2239224,198,NA,121,NA,NA,126,NA,Event_4786226,Event_9813034126,Event_5105002,Event_7985829,Event_3017810056,Event_0660138,NA,143,NA,212
Person_264685552,157,Event_9611573,Event_7929236353,Event_7543701,Event_4169224,Event_8811265537,Event_9765752,Event_1795146,Event_1263141940,Event_9277210,NA,Event_94721,NA,Event_3994645,Event_7170217908,Event_8681675,158,NA,31,NA,NA,37,NA,NA,44,NA,NA,46,NA,Event_9694406,Event_8809336195,Event_8163356,172,NA,62,NA,NA,65,NA,NA,70,NA,NA,77,NA,NA,84,NA,186,NA,92,NA,NA,Event_3514258627,NA,Event_1795146,Event_5644950168,Event_4423353,NA,113,NA,Event_2847241,Event_3766934275,Event_7532361,200,NA,128,NA,NA,132,NA,Event_9694406,Event_9167128296,Event_8163356,NA,146,NA,NA,150,NA,214
Person_524081864,155,Event_1962315,Event_2629538192,Event_4786226,NA,7,NA,NA,12,NA,Event_6275387,Event_2789850366,Event_9370799,NA,27,NA,156,NA,35,NA,NA,38,NA,NA,Event_20941,NA,Event_1795146,Event_2442245797,Event_4423353,Event_9694406,Event_1278143183,Event_3556068,170,NA,68,NA,Event_0170969,Event_3889501540,Event_2115962,NA,83,NA,NA,86,NA,Event_4234200,Event_4975876657,Event_4479855,184,NA,Event_9827642882,NA,NA,105,NA,Event_1455612,Event_4930044406,Event_9088345,NA,115,NA,NA,120,NA,198,NA,130,NA,Event_7555772,Event_2787529630,Event_9277210,Event_9694406,Event_1495350773,Event_3556068,NA,145,NA,NA,150,NA,212
Person_435449571,159,Event_8085880,Event_1716829178,Event_4553144,NA,8,NA,NA,12,NA,NA,18,NA,Event_8252526,Event_2315714602,Event_2711075,160,Event_7543701,Event_6812364699,Event_2182641,NA,43,NA,NA,Event_70892,NA,Event_0170969,Event_2167333337,Event_2115962,Event_5880216,Event_3223420894,Event_7554508,174,Event_1179474,Event_1104868455,Event_1594341,Event_0915018,Event_0414067771,Event_9387219,NA,72,NA,Event_7985829,Event_2469245480,Event_8525553,Event_4242692,Event_7762304332,Event_4779719,188,Event_5889306,Event_9068922193,Event_1686614,NA,97,NA,NA,102,NA,Event_3806475,Event_7340125794,Event_2164736,NA,118,NA,202,NA,121,NA,NA,124,NA,NA,Event_2572865014,NA,Event_0170969,Event_5775502861,Event_2115962,Event_9088345,Event_4788731260,Event_4372129,216
Person_786684517,163,NA,2,NA,NA,11,NA,Event_8451414,Event_4317954842,Event_8217737,NA,24,NA,Event_2970306,Event_9887900471,Event_7696167,164,Event_2824754,Event_5859646554,Event_7033897,NA,39,NA,NA,44,NA,Event_6948137,Event_5431661323,Event_7599275,NA,58,NA,178,NA,62,NA,Event_5774716,Event_6307158288,Event_6663553,NA,75,NA,NA,78,NA,NA,86,NA,192,Event_1179474,Event_3630042617,Event_1594341,Event_8639659,Event_6135631063,Event_0666523,NA,112,NA,Event_4154344,Event_2434861449,Event_3728137,Event_4242692,Event_4502235974,Event_4779719,206,Event_3786642,Event_5097870707,Event_7543701,NA,129,NA,NA,137,NA,NA,Event_9307521216,NA,NA,Event_35057,NA,220
Person_977960214,151,Event_1179474,Event_2676253629,Event_5774716,Event_5774716,Event_6199072153,Event_6663553,NA,12,NA,Event_1795146,Event_2610878933,Event_4423353,NA,Event_8158198257,NA,152,NA,32,NA,NA,46,NA,Event_6948137,Event_4473116633,Event_7599275,NA,56,NA,NA,60,NA,166,NA,61,NA,NA,70,NA,NA,74,NA,NA,Event_5400833687,NA,Event_0481538,Event_4013056462,Event_2239224,180,Event_5889306,Event_5332435283,Event_1686614,NA,93,NA,NA,Event_8455562009,NA,Event_4202693,Event_5834812701,Event_0282006,Event_0660138,Event_7525957918,Event_1112381,194,NA,121,NA,NA,126,NA,NA,Event_90835,NA,Event_0170969,Event_9442558142,Event_2115962,NA,150,NA,208
Person_767976594,155,NA,1,NA,NA,8,NA,NA,11,NA,Event_8639659,Event_5762049297,Event_8252526,NA,28,NA,156,NA,33,NA,NA,35,NA,Event_7543701,Event_6812364699,Event_2182641,Event_7985829,Event_8082920322,Event_0660138,NA,54,NA,170,Event_1179474,Event_1104868455,Event_1594341,Event_0915018,Event_0414067771,Event_0133943,NA,Event_75077,NA,Event_7985829,Event_2469245480,Event_8525553,Event_0366551,Event_8872597909,Event_2580404,184,NA,96,NA,NA,98,NA,Event_2105760,Event_2188754730,Event_3806475,NA,113,NA,NA,120,NA,198,NA,128,NA,Event_6663553,Event_7943065235,Event_8683731,NA,143,NA,NA,146,NA,NA,148,NA,212
Person_391411266,157,Event_3689147,Event_5252661924,Event_4169224,NA,7,NA,Event_8639659,Event_6301283240,Event_8252526,NA,Event_67973,NA,Event_2847241,Event_6977262351,Event_7532361,158,NA,Event_9588692149,NA,NA,47,NA,Event_0366551,Event_1959000533,Event_3994645,NA,55,NA,NA,60,NA,172,NA,62,NA,Event_5290456,Event_6389452310,Event_7679381,NA,73,NA,NA,83,NA,NA,88,NA,186,NA,Event_8745366101,NA,NA,102,NA,Event_0769366,Event_6855914216,Event_5812832,Event_9452028,Event_5531278293,Event_0924371,Event_4227566,Event_2585832834,Event_4479855,200,NA,122,NA,Event_5774716,Event_0395623222,Event_6663553,NA,144,NA,NA,146,NA,NA,148,NA,214
Person_947677837,151,NA,9,NA,Event_4202693,Event_6157185134,Event_0282006,Event_5812832,Event_1020693863,Event_0161783,NA,27,NA,Event_9187189,Event_0084518221,Event_6516128,152,NA,35,NA,Event_2204182,Event_4828391033,Event_0769366,NA,43,NA,NA,59,NA,Event_0452098,Event_3279989819,Event_7152978,166,NA,62,NA,NA,65,NA,NA,69,NA,NA,Event_12174,NA,Event_6275387,Event_1835253631,Event_9277210,180,NA,94,NA,NA,97,NA,Event_0751027,Event_1344186343,Event_5813805,Event_8683731,Event_1105626291,Event_2847241,NA,118,NA,194,NA,125,NA,Event_7033897,Event_4654956987,Event_8639659,NA,136,NA,NA,141,NA,NA,150,NA,208
Person_595481015,161,NA,Event_2068553977,NA,Event_6956541,Event_8159581468,Event_7679381,NA,16,NA,NA,24,NA,NA,27,NA,162,NA,36,NA,NA,37,NA,NA,43,NA,NA,54,NA,NA,Event_1478451221,NA,176,NA,65,NA,NA,71,NA,NA,75,NA,Event_5126327,Event_6538125595,Event_5812832,NA,85,NA,190,Event_5168091,Event_0982313750,Event_1196842,Event_4553144,Event_4698473121,Event_2105760,Event_7985829,Event_6576093717,Event_0660138,NA,Event_43316,NA,Event_3678501,Event_2739617025,Event_0315492,204,NA,129,NA,NA,132,NA,NA,133,NA,NA,138,NA,NA,142,NA,218
Person_755234415,157,NA,3,NA,NA,14,NA,Event_0366551,Event_7936912990,Event_3699272,NA,25,NA,NA,29,NA,158,Event_9611573,Event_6293312926,Event_7543701,Event_1686614,Event_8706208873,Event_6533657,Event_6533657,Event_9818760627,Event_4884624,Event_7294418,Event_2193499276,Event_3556068,NA,60,NA,172,NA,65,NA,NA,Event_99538,NA,NA,77,NA,Event_3994645,Event_0849192965,Event_1384015,NA,89,NA,186,NA,98,NA,Event_9765752,Event_7180805979,Event_2422169,Event_6948137,Event_9977128154,Event_3259662,NA,116,NA,NA,118,NA,200,NA,125,NA,Event_4786226,Event_6375189483,Event_5105002,Event_6533657,Event_4524434012,Event_4884624,Event_0282006,Event_1133368636,Event_0705966,NA,145,NA,214
Person_387607063,155,Event_5290456,Event_3797738453,Event_6956541,Event_1686614,Event_4520230258,Event_6533657,NA,18,NA,Event_6948137,Event_1842559237,Event_7599275,NA,30,NA,156,NA,34,NA,Event_4786226,Event_0189230397,Event_5105002,NA,Event_39036,NA,NA,46,NA,NA,53,NA,170,Event_0694263,Event_5287642008,Event_3349069,NA,Event_4599981189,NA,NA,78,NA,NA,88,NA,Event_4071287,Event_8756590433,Event_6907650,184,Event_3170946,Event_5671874455,Event_4553144,Event_4169224,Event_6637071821,Event_9765752,NA,104,NA,Event_8683731,Event_7429148067,Event_2847241,NA,117,NA,198,Event_4553144,Event_9553673797,Event_2105760,Event_9694406,Event_2187493279,Event_9792810,NA,142,NA,NA,146,NA,NA,150,NA,212
Person_535879966,153,Event_1962315,Event_4742586334,Event_4786226,Event_4786226,Event_8794595512,Event_5105002,NA,13,NA,NA,23,NA,Event_2164736,Event_1295243022,Event_7096402,154,NA,38,NA,NA,48,NA,Event_0660138,Event_5559146062,Event_2970306,NA,56,NA,NA,60,NA,168,NA,72,NA,NA,76,NA,NA,80,NA,NA,87,NA,NA,Event_25022,NA,182,Event_1179474,Event_9452337890,Event_5774716,Event_1686614,Event_8170082458,Event_6533657,NA,108,NA,NA,114,NA,NA,Event_0495159194,NA,196,NA,123,NA,NA,126,NA,NA,128,NA,NA,131,NA,Event_8683731,Event_5292775085,Event_2847241,210
Person_304756875,159,Event_5889306,Event_1463463159,Event_4306593,Event_1686614,Event_6006621388,Event_6533657,Event_5105002,Event_7095483213,Event_7269956,NA,18,NA,NA,23,NA,160,Event_9611573,Event_7949560390,Event_7543701,NA,Event_7141113038,NA,Event_7737766,Event_5770025380,Event_9517931,NA,57,NA,NA,60,NA,174,Event_5774716,Event_4970715313,Event_8480746,Event_5105002,Event_3529331550,Event_7269956,NA,78,NA,Event_0170969,Event_1104249787,Event_2115962,NA,85,NA,188,Event_8961820,Event_0812319248,Event_2204182,Event_5774716,Event_6736068630,Event_6663553,Event_6533657,Event_5833023557,Event_6926163,NA,107,NA,Event_3516535,Event_7399269903,Event_9320882,202,NA,Event_03696,NA,Event_9765752,Event_3991074612,Event_6547123,Event_9694406,Event_3844367150,Event_8482996,NA,145,NA,NA,148,NA,216
Person_841601108,153,Event_5889306,Event_6193271226,Event_4306593,NA,18,NA,NA,21,NA,NA,22,NA,Event_2711075,Event_8578960852,Event_6800652,154,NA,39,NA,NA,42,NA,Event_5105002,Event_0383439699,Event_7269956,Event_7737766,Event_3038690183,Event_9517931,Event_0161783,Event_6317385002,Event_4071287,168,NA,72,NA,Event_5105002,Event_3220124317,Event_7269956,NA,77,NA,NA,81,NA,NA,88,NA,182,Event_8085880,Event_5060389473,Event_3170946,NA,95,NA,NA,103,NA,NA,108,NA,Event_0109368,Event_6258002764,Event_2090299,196,NA,122,NA,NA,Event_43250,NA,Event_5105002,Event_5157513745,Event_7269956,Event_7737766,Event_0052615140,Event_9517931,Event_2115962,Event_6498735218,Event_5067277,210
Person_747184752,157,NA,2,NA,Event_5774716,Event_8266029416,Event_6663553,Event_2105760,Event_6020272447,Event_8439712,NA,20,NA,NA,30,NA,158,NA,34,NA,NA,40,NA,NA,45,NA,NA,Event_5058010663,NA,Event_9452028,Event_4616539414,Event_7554508,172,NA,Event_50575,NA,NA,71,NA,NA,77,NA,NA,84,NA,NA,90,NA,186,Event_6353138,Event_8492451115,Event_8963184,Event_5105002,Event_2780582719,Event_1582013,NA,110,NA,NA,113,NA,NA,116,NA,200,NA,125,NA,NA,131,NA,NA,135,NA,Event_8683731,Event_5406584662,Event_2847241,NA,147,NA,214
Person_514288306,159,NA,6,NA,NA,8,NA,Event_6663553,Event_3420135821,Event_8683731,NA,20,NA,NA,28,NA,160,NA,35,NA,NA,38,NA,Event_1878648,Event_8673991244,Event_9277210,NA,Event_5868340075,NA,Event_9269172,Event_5698146999,Event_6512065,174,NA,66,NA,NA,72,NA,NA,Event_12174,NA,Event_0666523,Event_1199828542,Event_2340000,NA,88,NA,188,NA,97,NA,NA,102,NA,Event_0095816,Event_4425438120,Event_6565454,NA,111,NA,Event_3995611,Event_1501221712,Event_4372129,202,NA,125,NA,NA,130,NA,Event_9190508,Event_1845548493,Event_7737766,Event_8683731,Event_2119246888,Event_2847241,NA,147,NA,216
Person_903103636,151,NA,2,NA,NA,6,NA,Event_4872607,Event_4810891523,Event_9387219,NA,16,NA,Event_7294418,Event_4911165079,Event_7554508,152,NA,33,NA,Event_4553144,Event_0516397559,Event_2105760,NA,Event_11657,NA,NA,47,NA,NA,54,NA,166,NA,68,NA,NA,71,NA,NA,73,NA,NA,78,NA,Event_9694406,Event_6774470349,Event_7554508,180,NA,92,NA,NA,94,NA,Event_1088614,Event_3464625871,Event_0133943,NA,103,NA,Event_9694406,Event_4087038037,Event_7554508,194,NA,125,NA,Event_7033897,Event_2205065777,Event_8639659,Event_7555772,Event_9302005315,Event_9165141,NA,144,NA,NA,145,NA,208
