CRN,EventID,Section,Name,DayOfWeek,StartTime,EndTime,SeatsTaken,Seats,LocationID,Building,Type
84927.0,Event_4564205645,01,Renew. Energy Conv & Grid Inte,3.0,900.0,1150.0,4.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
81398.0,Event_2938378275,18,Intro Diff Equations,3.0,1100.0,1150.0,9.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
82103.0,Event_7891499414,08,Thermal & Fluids Eng Lab,3.0,1300.0,1350.0,10.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
85028.0,Event_5249835758,01,Cbe Phd On Ramp Seminar,3.0,1500.0,1650.0,5.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
81052.0,Event_6879418559,01,Computer Organization,3.0,1900.0,1950.0,6.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
81084.0,Event_2347165671,01,Molecular Biochem I,4.0,1000.0,1150.0,5.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
83378.0,Event_6950010226,35,Calculus I,4.0,1000.0,1050.0,4.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
81140.0,Event_7714857411,01,Introduction To Electronics,4.0,1200.0,1350.0,7.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
84149.0,Event_1376209479,01,Building Performance Studio 2,4.0,1400.0,1750.0,1.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
84759.0,Event_1374139429,03,Intro To Game Storytelling,4.0,1400.0,1550.0,4.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
84746.0,Event_8743027084,03,Intro To Afro Cuban Percussion,4.0,1600.0,1750.0,3.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
81047.0,Event_7377162853,01,Data Structures,4.0,1800.0,1950.0,7.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
83227.0,Event_7227000288,28,Calculus I,5.0,900.0,950.0,11.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
84167.0,Event_1675314544,01,Numerical Design Optimization,5.0,1000.0,1120.0,9.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
85156.0,Event_6067449167,01,Health Economics And Policy,5.0,1200.0,1350.0,4.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
85488.0,Event_6011970281,01,Technologies Of The Body,5.0,1200.0,1350.0,6.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
83351.0,Event_3751166568,01,Aerospace Struc & Materials,5.0,1400.0,1550.0,6.0,51.0,Loc_46585,RUSSELL SAGE LABORATORY,Class
85280.0,Event_4344631160,01,Radiological Engineering,1.0,1000.0,1150.0,3.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
84124.0,Event_2610878933,01,Frontiers Of Network Science,1.0,1200.0,1350.0,6.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
81038.0,Event_5181762892,02,Mod & Analysis Uncertainty,1.0,1400.0,1520.0,8.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
85555.0,Event_7421333033,01,Ethical Consid In Ad,1.0,1500.0,1720.0,2.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
84577.0,Event_2376882287,02,Intro To It & Web Science,1.0,1800.0,1950.0,7.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
84423.0,Event_1191132564,01,Projecting Light,2.0,1000.0,1150.0,2.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
83380.0,Event_0218627798,37,Calculus I,2.0,1000.0,1120.0,8.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
85157.0,Event_5967717675,01,Health Economics And Policy,2.0,1200.0,1350.0,5.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
84546.0,Event_5825467769,02,Strategic Writing,2.0,1200.0,1350.0,4.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
84815.0,Event_1605987616,02,Inventor's Studio 1,2.0,1400.0,1550.0,6.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
81005.0,Event_3597509858,01,Intro To Engr Analysis,3.0,900.0,950.0,6.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
81399.0,Event_0855906672,19,Intro Diff Equations,3.0,1100.0,1150.0,9.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
83407.0,Event_8712655504,09,Thermal & Fluids Eng Lab,3.0,1300.0,1350.0,7.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
84300.0,Event_7631546088,02,Computer Science Colloquium,3.0,1500.0,1550.0,3.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
83851.0,Event_8862316837,02,Computer Organization,3.0,1900.0,1950.0,15.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
82232.0,Event_6246527101,01,Protein Structure Determin.,4.0,1000.0,1150.0,4.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
83379.0,Event_1882387374,36,Calculus I,4.0,1000.0,1050.0,6.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
83855.0,Event_1783192220,02,Introduction To Electronics,4.0,1200.0,1350.0,7.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
83848.0,Event_3419408566,01,Architectural Design Studio 5,4.0,1400.0,1750.0,4.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
84760.0,Event_9645538939,04,Intro To Game Storytelling,4.0,1400.0,1550.0,4.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
85415.0,Event_2115571873,01,Cosmology,4.0,1600.0,1750.0,5.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
83668.0,Event_8023960139,02,Data Structures,4.0,1800.0,1950.0,7.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
83053.0,Event_0216986759,16,Multivar Calc & Matrix Algebra,5.0,900.0,950.0,5.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
85338.0,Event_3806774879,02,Modeling And Contrl Of Dyn Sys,5.0,1000.0,1150.0,7.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
85362.0,Event_9186622181,01,Behavioral Economics,5.0,1200.0,1350.0,4.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
84367.0,Event_4180757188,01,Writing In Context,5.0,1200.0,1350.0,1.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
81451.0,Event_3999119517,01,Nuclear Eng Senior Dsgn Proj I,5.0,1400.0,1550.0,5.0,30.0,Loc_84894,RUSSELL SAGE LABORATORY,Class
82581.0,Event_2067098612,01,Space Vehicle Design,1.0,1000.0,1150.0,3.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
85379.0,Event_8503796175,01,Algorithmic Game Theory,1.0,1200.0,1350.0,4.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
83608.0,Event_9069168248,01,Architectural Design Studio 1,1.0,1400.0,1750.0,5.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
85556.0,Event_6540059092,02,Ethical Consid In Ad,1.0,1500.0,1720.0,2.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
85512.0,Event_6166014570,01,Student Managed Invest Fund,1.0,1800.0,1950.0,7.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
83860.0,Event_0456970266,01,Structures I,2.0,1000.0,1130.0,0.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
83382.0,Event_0151033694,38,Calculus I,2.0,1000.0,1120.0,3.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
85363.0,Event_8142071827,01,Behavioral Economics,2.0,1200.0,1350.0,1.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
83443.0,Event_3144393619,01,Creative Writing: Short Story,2.0,1200.0,1350.0,5.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
81436.0,Event_9058755689,04,Thermal & Fluids Eng Lab,2.0,1400.0,1650.0,4.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
83595.0,Event_8558082430,01,Ecse Enrichment Seminar,2.0,1600.0,1650.0,5.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
81006.0,Event_7821303856,02,Intro To Engr Analysis,3.0,900.0,950.0,8.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
81400.0,Event_7003142364,20,Intro Diff Equations,3.0,1100.0,1150.0,3.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
84817.0,Event_1835253631,10,Thermal & Fluids Eng Lab,3.0,1300.0,1350.0,6.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
83852.0,Event_4975876657,03,Computer Organization,3.0,1900.0,1950.0,7.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
82233.0,Event_0032087071,01,Protein Structure Determin.,4.0,1000.0,1150.0,8.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
81108.0,Event_7641090084,06,Calculus Ii,4.0,1000.0,1050.0,12.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
82567.0,Event_4557313558,01,Robotics I,4.0,1200.0,1320.0,12.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
83847.0,Event_6397238154,02,Architectural Design Studio 5,4.0,1400.0,1750.0,3.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
83637.0,Event_0864093574,01,Minds And Machines,4.0,1400.0,1520.0,12.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
85416.0,Event_3133468200,01,Cosmology,4.0,1600.0,1750.0,5.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
81048.0,Event_9225446731,03,Data Structures,4.0,1800.0,1950.0,7.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
83824.0,Event_0977102814,20,Multivar Calc & Matrix Algebra,5.0,900.0,950.0,7.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
85370.0,Event_0824054149,01,Intro To Wind Energy,5.0,1000.0,1120.0,2.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
85157.0,Event_2084383198,01,Health Economics And Policy,5.0,1200.0,1350.0,5.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
84897.0,Event_8520863831,02,Writing In Context,5.0,1200.0,1350.0,2.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
85367.0,Event_5813972213,01,Mechatronics,5.0,1400.0,1550.0,3.0,12.0,Loc_58029,RUSSELL SAGE LABORATORY,Class
84923.0,Event_8076978962,01,Multirotor Areal Vehicles,1.0,1000.0,1150.0,1.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
85184.0,Event_0072417913,01,Econ Analysis Of Tech Change,1.0,1200.0,1350.0,4.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
83655.0,Event_9977418599,02,Architectural Design Studio 1,1.0,1400.0,1750.0,3.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
84355.0,Event_2075545724,01,Manufacturing Proc & Sys Lab I,1.0,1400.0,1650.0,4.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
85562.0,Event_2007629609,01,Student Managed Invest Fund,1.0,1800.0,1950.0,6.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
81307.0,Event_5991772898,01,Digital Imaging,2.0,1000.0,1150.0,4.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
83381.0,Event_7048018678,39,Calculus I,2.0,1000.0,1120.0,7.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
84395.0,Event_0813066148,01,Electrical Energy Systems,2.0,1200.0,1320.0,8.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
85238.0,Event_2880016934,02,Creative Writing: Short Story,2.0,1200.0,1350.0,6.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
83351.0,Event_5734386921,01,Aerospace Struc & Materials,2.0,1400.0,1550.0,6.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
85229.0,Event_9962571555,01,Robot Dynamics And Control,2.0,1600.0,1850.0,4.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
81394.0,Event_0329821100,03,Intro To Engr Analysis,3.0,900.0,950.0,7.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
84819.0,Event_1033374637,11,Thermal & Fluids Eng Lab,3.0,1300.0,1350.0,4.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
81154.0,Event_4649378252,05,Computer Hardware Design,3.0,1500.0,1750.0,7.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
83664.0,Event_0120093558,02,Microelectronics Technology,3.0,1900.0,2050.0,8.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
84196.0,Event_8719854809,04,Introduction To Biology,4.0,1000.0,1150.0,6.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
84376.0,Event_7691416007,21,Multivar Calc & Matrix Algebra,4.0,1000.0,1050.0,9.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
81312.0,Event_7045297518,06,Computer Hardware Design,4.0,1200.0,1450.0,3.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
84208.0,Event_7043731371,04,Architectural Design Studio 5,4.0,1400.0,1750.0,5.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
84579.0,Event_3234271704,03,Minds And Machines,4.0,1400.0,1520.0,6.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
84875.0,Event_8774094968,01,Adv Systems Physiology,4.0,1600.0,1850.0,7.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
83405.0,Event_2118911048,04,Data Structures,4.0,1800.0,1950.0,5.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
84379.0,Event_4198915722,24,Multivar Calc & Matrix Algebra,5.0,900.0,950.0,4.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
81447.0,Event_3412798507,01,Fundamentals Of Finite Element,5.0,1000.0,1150.0,4.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
85363.0,Event_1387510919,01,Behavioral Economics,5.0,1200.0,1350.0,1.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
84545.0,Event_5154799190,01,Strategic Writing,5.0,1200.0,1350.0,4.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
81445.0,Event_7601693202,01,Mech Behavior Of Materials,5.0,1400.0,1520.0,8.0,9.0,Loc_83047,RUSSELL SAGE LABORATORY,Class
82673.0,Event_4557606590,01,Mechanics Of Solids,1.0,1000.0,1120.0,3.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
84509.0,Event_3513684302,01,Econ Gov Regulation/Firm Strat,1.0,1200.0,1350.0,5.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
83656.0,Event_5036132612,03,Architectural Design Studio 1,1.0,1400.0,1750.0,3.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
85209.0,Event_2104120606,01,Hazardous Waste Mgmt I,1.0,1400.0,1550.0,5.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
85510.0,Event_2635441449,02,Adv Quant Methods For Business,1.0,1800.0,2050.0,3.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
81308.0,Event_6216281723,02,Digital Imaging,2.0,1000.0,1150.0,5.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
83383.0,Event_9824215551,40,Calculus I,2.0,1000.0,1120.0,5.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
84887.0,Event_6303436728,01,Solid State Physics,2.0,1200.0,1350.0,2.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
81150.0,Event_3889104464,01,Computer Hardware Design,2.0,1230.0,1350.0,4.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
85367.0,Event_6506058543,01,Mechatronics,2.0,1400.0,1550.0,3.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
83559.0,Event_0758419588,11,Engr Processes,2.0,1600.0,1850.0,2.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
81007.0,Event_0470553040,04,Intro To Engr Analysis,3.0,900.0,950.0,7.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
84820.0,Event_8934758271,12,Thermal & Fluids Eng Lab,3.0,1300.0,1350.0,2.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
82228.0,Event_5197002621,01,Computer Aided Machining,3.0,1500.0,1750.0,5.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
82332.0,Event_3145428261,01,Molecular Biology Ii,4.0,800.0,950.0,12.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
82234.0,Event_3876191712,05,Introduction To Biology,4.0,1000.0,1150.0,3.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
84377.0,Event_7819500395,22,Multivar Calc & Matrix Algebra,4.0,1000.0,1050.0,7.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
81532.0,Event_0067728850,02,Multidisciplinary Cap Design,4.0,1200.0,1350.0,5.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
84209.0,Event_5458713455,05,Architectural Design Studio 5,4.0,1400.0,1750.0,3.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
84570.0,Event_0692599808,01,Sustainability Debates,4.0,1400.0,1450.0,8.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
83222.0,Event_8797914469,12,Chemistry I,4.0,1600.0,1650.0,11.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
82373.0,Event_7249259958,05,Data Structures,4.0,1800.0,1950.0,12.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
81122.0,Event_5844833327,06,Intro Diff Equations,5.0,900.0,950.0,6.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
85278.0,Event_0468695802,01,Numerical Design Optimization,5.0,1000.0,1120.0,4.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
84395.0,Event_6253430186,01,Electrical Energy Systems,5.0,1200.0,1320.0,8.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
84546.0,Event_3763722726,02,Strategic Writing,5.0,1200.0,1350.0,4.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
84133.0,Event_0423579706,01,Adv. Manufacturing Proc & Sys,5.0,1400.0,1550.0,8.0,12.0,Loc_52971,RUSSELL SAGE LABORATORY,Class
83393.0,Event_8500563876,02,Stats For Mangrl Decision Mkng,1.0,900.0,1150.0,3.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
83826.0,Event_2238808623,01,Systems Analysis Techniques,1.0,1000.0,1120.0,5.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
84510.0,Event_1256301869,01,Adv Economics Gov. Regulations,1.0,1200.0,1350.0,3.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
83658.0,Event_0382241792,05,Architectural Design Studio 1,1.0,1400.0,1750.0,5.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
85189.0,Event_5741832432,01,Solid Earth Geophysics,1.0,1400.0,1550.0,5.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
81103.0,Event_1363928911,01,Calculus Ii,1.0,1500.0,1550.0,3.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
85331.0,Event_4079116636,01,Intellectual Property Law,1.0,1800.0,2050.0,2.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
84100.0,Event_9081093646,03,Digital Imaging,2.0,1000.0,1150.0,3.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
81107.0,Event_5451264483,05,Calculus Ii,2.0,1000.0,1050.0,5.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
82516.0,Event_4023006959,04,Multidisciplinary Cap Design,2.0,1200.0,1350.0,3.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
81151.0,Event_4160791752,02,Computer Hardware Design,2.0,1230.0,1350.0,8.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
81445.0,Event_2886250676,01,Mech Behavior Of Materials,2.0,1400.0,1520.0,8.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
85525.0,Event_4308974283,02,The American Dream,2.0,1600.0,1750.0,5.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
81008.0,Event_3148496323,05,Intro To Engr Analysis,3.0,900.0,950.0,5.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
84130.0,Event_6582291844,01,Heli Aerodynamic & Performance,3.0,1300.0,1350.0,4.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
82011.0,Event_0942485006,04,Mechanical Systems Lab,3.0,1500.0,1650.0,2.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
82905.0,Event_3953036071,01,Adv Molecular Biology,4.0,800.0,950.0,6.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
81362.0,Event_3464625871,01,Genetics & Evolution,4.0,1000.0,1150.0,3.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
84378.0,Event_9209295188,23,Multivar Calc & Matrix Algebra,4.0,1000.0,1050.0,9.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
84111.0,Event_4606724389,01,Robotics I,4.0,1200.0,1320.0,7.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
84844.0,Event_0335230037,80,Architectural Design Studio 5,4.0,1400.0,1750.0,4.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
84762.0,Event_5957615887,02,Sustainability Debates,4.0,1400.0,1450.0,12.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
84112.0,Event_3023813113,01,Chemical Biology,4.0,1600.0,1720.0,1.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
81049.0,Event_8871608174,06,Data Structures,4.0,1800.0,1950.0,9.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
81400.0,Event_3634119757,20,Intro Diff Equations,5.0,900.0,950.0,3.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
83376.0,Event_3584552918,33,Calculus I,5.0,1000.0,1120.0,8.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
84887.0,Event_0832025102,01,Solid State Physics,5.0,1200.0,1350.0,2.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
83443.0,Event_6294547272,01,Creative Writing: Short Story,5.0,1200.0,1350.0,5.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
84107.0,Event_2187493279,18,Calculus Ii,5.0,1400.0,1450.0,15.0,35.0,Loc_89411,RUSSELL SAGE LABORATORY,Class
83287.0,Event_6687313433,01,Intro To Materials Engineering,1.0,900.0,950.0,2.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
84862.0,Event_7870155538,01,Multirotor Areal Vehicles,1.0,1000.0,1150.0,7.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
85290.0,Event_7384086528,01,Economic Analysis Tech Change,1.0,1200.0,1350.0,10.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
84207.0,Event_0936523097,06,Architectural Design Studio 1,1.0,1400.0,1750.0,4.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
85539.0,Event_4025112543,03,History And Culture Of Games,1.0,1400.0,1550.0,7.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
81104.0,Event_3759968379,02,Calculus Ii,1.0,1500.0,1550.0,6.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
82034.0,Event_1165161048,01,Acct For Reporting And Control,1.0,1800.0,2050.0,1.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
85245.0,Event_7350377649,04,Digital Imaging,2.0,1000.0,1150.0,4.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
81108.0,Event_5984733814,06,Calculus Ii,2.0,1000.0,1050.0,14.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
85224.0,Event_7937667807,01,Light Emitting Diodes,2.0,1200.0,1320.0,5.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
81152.0,Event_5335016403,03,Computer Hardware Design,2.0,1230.0,1350.0,8.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
84133.0,Event_7248450776,01,Adv. Manufacturing Proc & Sys,2.0,1400.0,1550.0,8.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
84441.0,Event_6242849489,01,Digital Studies,2.0,1600.0,1850.0,3.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
82511.0,Event_0404793701,06,Intro To Engr Analysis,3.0,900.0,950.0,9.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
83557.0,Event_9459229511,01,Robotics I,3.0,1300.0,1350.0,6.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
81160.0,Event_1992148376,17,Calculus I,3.0,1500.0,1550.0,6.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
83277.0,Event_6103405908,13,Chemistry I,4.0,800.0,1050.0,13.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
81083.0,Event_8692200299,01,Molecular Biochemistry I,4.0,1000.0,1150.0,4.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
84379.0,Event_4574608239,24,Multivar Calc & Matrix Algebra,4.0,1000.0,1050.0,4.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
81394.0,Event_8319956565,03,Intro To Engr Analysis,4.0,1200.0,1350.0,7.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
84152.0,Event_6815892677,01,Architectural Design Studio 6,4.0,1400.0,1750.0,7.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
84763.0,Event_4299982439,03,Sustainability Debates,4.0,1400.0,1450.0,3.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
85205.0,Event_8938839173,01,Freight Transportation Systems,4.0,1600.0,1750.0,2.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
81369.0,Event_2653710635,07,Data Structures,4.0,1800.0,1950.0,8.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
84138.0,Event_0875108318,24,Intro Diff Equations,5.0,900.0,950.0,9.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
83377.0,Event_9259855498,34,Calculus I,5.0,1000.0,1120.0,11.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
82516.0,Event_0150035378,04,Multidisciplinary Cap Design,5.0,1200.0,1350.0,3.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
85238.0,Event_3226529061,02,Creative Writing: Short Story,5.0,1200.0,1350.0,6.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
81366.0,Event_7873247456,05,Multivar Calc & Matrix Algebra,5.0,1400.0,1520.0,6.0,18.0,Loc_66760,RUSSELL SAGE LABORATORY,Class
82240.0,Event_8013058306,01,Design And Innovation Studio B,1.0,900.0,1150.0,3.0,12.0,Loc_92672,RUSSELL SAGE LABORATORY,Class
83384.0,Event_7560663368,01,Calculus I,1.0,1000.0,1120.0,9.0,12.0,Loc_92672,RUSSELL SAGE LABORATORY,Class
84426.0,Event_1263141940,01,Introduction To Ecse,1.0,1200.0,1350.0,3.0,12.0,Loc_92672,RUSSELL SAGE LABORATORY,Class
